store_id,influencer_id,rating
750,542,1
750,156,1
750,478,2
750,7,5
750,371,4
750,467,4
750,394,2
750,528,5
750,361,4
750,501,4
751,234,4
751,308,3
751,532,5
751,474,4
751,519,1
751,173,4
751,537,1
751,446,4
751,244,5
751,287,4
751,225,1
751,406,1
751,327,1
751,373,4
751,476,5
752,103,2
752,321,2
752,228,5
752,547,3
752,197,5
752,398,5
752,529,1
752,26,5
752,15,5
752,83,2
752,415,4
752,516,4
752,33,1
752,290,3
752,505,4
753,9,5
753,440,3
753,362,5
753,125,3
753,85,4
753,530,2
753,222,4
753,549,5
753,366,5
753,15,2
753,520,4
753,39,1
753,512,3
753,30,1
753,417,3
754,333,1
754,106,3
754,123,4
754,395,5
754,407,3
754,359,4
754,99,3
754,254,5
754,510,5
754,320,4
754,83,1
754,429,4
754,516,1
754,462,5
754,442,5
755,567,1
755,181,2
755,251,4
755,327,4
755,209,4
755,274,2
755,341,3
755,449,1
755,198,2
755,58,5
755,463,1
755,309,3
755,468,3
755,1,1
755,216,5
756,257,2
756,442,4
756,366,3
756,16,5
756,243,4
756,215,2
756,385,2
756,204,1
756,444,4
756,504,1
756,558,2
756,155,3
756,318,2
756,307,5
756,474,3
757,392,5
757,518,5
757,101,5
757,385,1
757,25,5
757,491,4
757,313,1
757,352,1
757,231,2
757,221,4
757,38,4
757,32,3
757,179,2
757,192,5
757,271,3
758,469,5
758,126,2
758,219,4
758,347,1
758,83,3
758,299,1
758,372,3
758,320,5
758,386,4
758,0,5
758,201,4
758,416,3
758,483,3
758,212,5
758,426,1
759,55,5
759,112,2
759,384,3
759,135,4
759,292,4
759,398,5
759,568,5
759,133,1
759,482,2
759,547,4
759,405,2
759,305,5
759,472,2
759,199,1
759,549,4
760,259,5
760,273,5
760,238,1
760,130,5
760,346,5
760,438,3
760,514,1
760,35,4
760,584,3
760,559,4
760,141,1
760,318,4
760,422,4
760,112,2
761,378,2
761,171,4
761,73,5
761,573,2
761,352,1
761,179,3
761,307,4
761,103,1
761,100,5
761,289,1
761,547,2
761,492,2
761,435,4
761,258,2
761,501,2
762,513,5
762,7,1
762,3,3
762,580,5
762,361,1
762,428,1
762,460,5
762,256,3
762,409,1
762,19,4
762,156,3
762,527,5
762,236,5
762,109,1
762,30,3
763,471,2
763,283,2
763,176,1
763,189,4
763,169,5
763,101,3
763,93,4
763,269,3
763,271,2
763,558,2
763,31,2
763,389,2
763,126,4
763,143,2
763,560,4
764,259,5
764,147,2
764,296,5
764,439,4
764,319,3
764,530,1
764,512,2
764,18,1
764,319,1
764,465,4
764,158,3
764,563,5
764,435,2
764,472,3
764,381,2
765,479,4
765,582,2
765,550,3
765,71,1
765,119,3
765,380,4
765,483,4
765,474,1
765,274,1
765,165,5
765,68,4
765,250,4
765,185,1
765,528,1
765,60,3
766,144,4
766,39,3
766,576,4
766,267,1
766,333,2
766,572,3
766,1,2
766,150,1
766,121,2
766,115,4
766,66,3
766,40,2
766,403,1
766,517,3
766,53,3
767,15,1
767,1,4
767,274,1
767,232,2
767,183,2
767,25,1
767,258,5
767,316,5
767,403,1
767,67,1
767,325,4
767,74,2
767,95,2
767,336,2
767,523,5
768,447,4
768,313,2
768,474,1
768,101,4
768,180,2
768,373,5
768,552,1
768,286,1
768,515,3
768,238,2
768,542,4
768,231,5
768,165,4
768,348,4
768,458,1
769,212,1
769,420,5
769,481,5
769,194,2
769,196,2
769,500,2
769,291,3
769,307,2
769,545,5
769,400,2
769,583,4
769,398,5
769,100,2
769,269,1
769,131,3
770,346,3
770,77,2
770,257,4
770,119,4
770,69,4
770,297,2
770,566,3
770,138,5
770,528,3
770,229,1
770,266,2
770,248,5
770,29,3
770,27,1
770,147,2
771,47,4
771,214,3
771,143,5
771,555,4
771,116,4
771,515,3
771,67,1
771,174,1
771,325,5
771,128,2
771,95,1
771,557,3
771,54,5
771,494,5
771,136,1
772,125,5
772,471,4
772,345,3
772,111,1
772,220,3
772,481,4
772,183,1
772,255,5
772,94,3
772,286,1
772,224,1
772,159,1
772,60,4
772,395,4
772,254,3
773,68,5
773,273,3
773,481,4
773,203,5
773,220,2
773,324,2
773,80,5
773,169,1
773,38,3
773,304,3
773,529,3
773,159,3
773,302,4
773,406,4
773,42,3
774,443,3
774,267,2
774,33,2
774,245,3
774,485,5
774,94,3
774,13,5
774,579,4
774,512,4
774,155,1
774,117,1
774,34,2
774,397,1
774,80,2
774,84,2
775,116,3
775,18,5
775,325,2
775,377,1
775,551,1
775,288,2
775,454,2
775,397,3
775,266,1
775,407,2
775,277,1
775,12,1
775,469,1
775,296,2
775,565,2
776,199,1
776,59,3
776,339,1
776,428,3
776,112,1
776,149,3
776,249,2
776,283,2
776,425,3
776,318,1
776,131,3
776,252,1
776,97,5
776,197,3
776,318,5
777,445,1
777,284,1
777,22,3
777,56,2
777,412,2
777,343,5
777,348,2
777,195,4
777,361,3
777,241,3
777,191,4
777,279,1
777,352,4
777,214,4
777,109,5
778,490,1
778,192,5
778,260,3
778,315,2
778,516,1
778,581,2
778,44,5
778,401,1
778,318,3
778,263,2
778,84,5
778,422,5
778,226,3
778,291,3
778,309,4
779,314,5
779,99,2
779,195,2
779,88,3
779,56,3
779,249,3
779,65,3
779,251,5
779,373,5
779,482,3
779,182,1
779,216,1
779,74,3
779,426,1
779,520,2
780,282,5
780,562,4
780,76,5
780,90,4
780,123,3
780,585,4
780,186,2
780,412,4
780,468,1
780,156,5
780,537,3
780,214,3
780,559,3
780,370,5
780,502,1
781,163,3
781,465,3
781,184,5
781,330,5
781,196,3
781,150,1
781,68,1
781,544,3
781,251,2
781,102,1
781,279,5
781,352,5
781,459,5
781,377,5
781,55,3
782,30,5
782,101,5
782,291,2
782,217,4
782,306,4
782,454,5
782,297,5
782,488,2
782,494,5
782,532,1
782,233,1
782,585,2
782,387,4
782,354,2
782,147,3
783,135,2
783,261,2
783,246,4
783,371,5
783,391,4
783,180,2
783,505,2
783,572,1
783,324,3
783,234,1
783,248,5
783,10,4
783,8,4
783,100,2
783,261,3
784,343,5
784,563,5
784,49,5
784,200,1
784,229,2
784,340,4
784,360,5
784,474,4
784,405,3
784,176,2
784,187,4
784,339,2
784,312,3
784,535,2
784,151,5
785,10,3
785,315,5
785,432,3
785,198,1
785,66,4
785,373,1
785,163,5
785,300,1
785,344,1
785,135,4
785,329,1
785,22,2
785,239,1
785,183,3
785,289,3
786,581,5
786,351,3
786,562,2
786,94,5
786,209,4
786,323,5
786,38,5
786,512,3
786,27,4
786,294,3
786,125,3
786,173,5
786,37,4
786,264,3
786,77,3
787,67,2
787,545,5
787,293,4
787,238,2
787,378,1
787,48,5
787,563,1
787,358,2
787,474,2
787,423,1
787,307,3
787,504,5
787,394,5
787,238,4
787,582,5
788,327,4
788,79,5
788,106,1
788,78,3
788,299,1
788,95,2
788,431,2
788,426,5
788,122,1
788,67,1
788,316,1
788,506,4
788,139,3
788,28,2
788,228,1
789,512,1
789,61,1
789,281,3
789,242,5
789,126,3
789,345,1
789,83,4
789,383,5
789,94,5
789,499,4
789,202,1
789,559,1
789,256,3
789,135,3
789,354,5
790,237,1
790,480,2
790,191,4
790,291,5
790,242,5
790,106,2
790,71,5
790,305,2
790,475,1
790,44,2
790,171,2
790,502,3
790,564,1
790,63,4
790,455,2
791,387,5
791,158,1
791,541,1
791,36,5
791,121,5
791,445,5
791,81,1
791,73,3
791,196,4
791,114,1
791,469,3
791,524,2
791,459,4
791,453,3
791,362,2
792,39,3
792,364,2
792,567,1
792,7,5
792,5,5
792,557,3
792,465,2
792,5,2
792,148,2
792,438,1
792,92,1
792,117,4
792,385,1
792,337,1
792,162,1
793,158,3
793,356,5
793,412,3
793,76,4
793,229,2
793,530,1
793,145,4
793,140,2
793,105,3
793,363,2
793,397,4
793,499,5
793,64,3
793,188,4
793,181,1
794,213,5
794,395,3
794,434,4
794,179,3
794,45,3
794,413,4
794,183,3
794,112,3
794,36,1
794,360,2
794,408,3
794,482,2
794,264,5
794,441,4
794,143,3
795,55,2
795,583,1
795,439,2
795,304,4
795,564,3
795,330,5
795,503,5
795,585,4
795,211,3
795,117,1
795,349,1
795,478,4
795,458,4
795,411,4
795,453,3
796,351,5
796,251,1
796,328,2
796,430,1
796,301,3
796,210,5
796,286,1
796,526,4
796,403,3
796,324,4
796,125,3
796,332,5
796,397,4
796,121,5
796,83,5
797,32,1
797,80,2
797,70,4
797,516,1
797,327,4
797,467,4
797,393,1
797,451,2
797,152,5
797,362,1
797,524,5
797,512,4
797,248,4
797,453,3
798,480,1
798,144,1
798,1,1
798,449,3
798,237,5
798,110,2
798,326,4
798,363,4
798,540,1
798,116,1
798,329,5
798,423,1
798,73,5
798,356,3
798,133,1
799,322,1
799,346,5
799,250,2
799,349,4
799,60,4
799,541,5
799,464,1
799,542,5
799,113,4
799,549,2
799,397,2
799,496,1
799,303,3
799,137,3
799,11,4
800,181,3
800,43,4
800,295,5
800,145,1
800,452,5
800,195,4
800,360,5
800,4,2
800,177,1
800,275,2
800,120,4
800,361,4
800,265,5
800,107,4
800,506,1
801,64,4
801,493,5
801,342,1
801,546,2
801,548,1
801,346,2
801,324,1
801,108,5
801,523,5
801,490,2
801,420,2
801,453,2
801,447,5
801,285,1
801,53,3
802,553,5
802,282,3
802,323,3
802,343,2
802,550,1
802,296,4
802,52,2
802,29,2
802,393,1
802,237,1
802,581,3
802,398,1
802,135,4
802,166,2
802,474,3
803,12,5
803,581,2
803,305,4
803,211,5
803,405,3
803,577,5
803,480,5
803,529,1
803,230,3
803,128,2
803,274,2
803,217,4
803,141,1
803,455,2
803,466,2
804,319,4
804,125,4
804,118,1
804,520,2
804,77,2
804,50,2
804,432,3
804,254,2
804,320,2
804,4,2
804,295,4
804,108,4
804,400,2
804,427,2
804,216,4
805,459,3
805,446,3
805,86,1
805,28,2
805,263,5
805,299,4
805,434,2
805,331,2
805,131,5
805,212,1
805,409,3
805,151,4
805,514,3
805,91,2
805,423,4
806,9,3
806,179,1
806,117,4
806,469,5
806,432,1
806,212,1
806,44,4
806,3,1
806,463,2
806,422,4
806,454,3
806,397,5
806,411,1
806,342,3
806,356,2
807,532,4
807,230,4
807,192,4
807,361,2
807,163,4
807,347,4
807,579,4
807,173,1
807,524,2
807,27,1
807,143,4
807,19,1
807,353,5
807,296,1
807,165,1
808,523,5
808,245,3
808,547,4
808,570,5
808,39,5
808,502,3
808,505,5
808,339,1
808,439,4
808,96,4
808,259,2
808,182,3
808,165,5
808,174,4
808,554,4
809,479,5
809,128,1
809,570,1
809,446,3
809,26,2
809,305,3
809,572,4
809,324,2
809,254,2
809,578,2
809,82,1
809,297,5
809,561,3
809,557,4
809,583,1
810,19,3
810,550,2
810,279,3
810,339,3
810,145,2
810,153,1
810,505,3
810,565,3
810,145,4
810,308,3
810,486,4
810,209,2
810,237,2
810,290,3
810,36,4
811,430,3
811,64,3
811,432,2
811,172,1
811,154,5
811,249,3
811,97,5
811,373,5
811,479,5
811,39,2
811,530,5
811,343,2
811,503,3
811,136,5
811,132,2
812,102,4
812,306,1
812,458,5
812,250,4
812,517,2
812,124,5
812,376,1
812,165,3
812,240,5
812,264,4
812,343,5
812,259,4
812,250,5
812,257,2
812,38,1
813,74,1
813,169,1
813,455,1
813,262,5
813,547,5
813,137,2
813,134,3
813,306,2
813,413,4
813,404,4
813,174,2
813,82,1
813,127,1
813,356,4
813,415,1
814,574,2
814,47,2
814,369,1
814,363,1
814,440,3
814,6,4
814,79,4
814,505,1
814,182,4
814,441,3
814,132,2
814,242,1
814,389,3
814,73,4
814,341,1
815,502,1
815,66,2
815,42,3
815,426,1
815,187,1
815,206,3
815,253,2
815,323,4
815,426,2
815,364,3
815,34,1
815,358,1
815,74,5
815,145,5
815,380,4
816,439,5
816,12,2
816,315,1
816,187,4
816,456,1
816,307,2
816,154,4
816,260,5
816,249,2
816,124,5
816,284,3
816,562,5
816,244,4
816,250,5
816,456,3
817,327,5
817,153,4
817,0,5
817,509,2
817,342,5
817,285,4
817,478,2
817,461,5
817,367,4
817,435,3
817,526,4
817,267,2
817,418,5
817,191,5
817,53,4
818,381,1
818,5,2
818,374,4
818,234,1
818,349,5
818,91,5
818,528,4
818,165,1
818,359,5
818,370,5
818,584,5
818,421,3
818,532,3
818,364,2
818,459,5
819,309,3
819,33,3
819,121,4
819,365,3
819,481,1
819,146,1
819,423,2
819,80,2
819,166,4
819,162,5
819,296,4
819,277,2
819,356,1
819,389,2
819,585,3
820,304,5
820,216,4
820,386,4
820,131,2
820,48,3
820,86,4
820,150,1
820,262,1
820,381,2
820,549,3
820,222,5
820,500,4
820,219,3
820,186,2
820,463,1
821,504,2
821,581,2
821,116,2
821,24,3
821,122,3
821,407,4
821,11,1
821,295,5
821,285,4
821,95,3
821,330,3
821,411,2
821,290,1
821,509,4
821,514,1
822,431,2
822,531,1
822,242,5
822,476,3
822,240,5
822,208,1
822,535,5
822,402,5
822,238,2
822,245,4
822,60,1
822,466,1
822,237,1
822,314,1
822,395,1
823,485,3
823,434,5
823,307,3
823,47,5
823,556,2
823,396,1
823,322,2
823,576,2
823,171,5
823,424,1
823,132,1
823,390,1
823,473,3
823,349,2
823,430,1
824,8,4
824,517,4
824,103,3
824,150,1
824,483,4
824,140,2
824,269,1
824,476,5
824,160,1
824,11,3
824,153,4
824,357,3
824,572,1
824,465,5
824,332,4
825,173,2
825,570,4
825,462,1
825,280,5
825,217,1
825,0,4
825,254,1
825,402,2
825,374,3
825,29,1
825,48,3
825,579,4
825,23,3
825,484,1
825,47,5
826,166,5
826,550,3
826,327,5
826,131,4
826,236,2
826,233,5
826,81,3
826,319,5
826,537,2
826,291,3
826,575,3
826,458,1
826,241,5
826,118,3
826,453,3
827,348,2
827,130,2
827,381,2
827,106,1
827,20,4
827,378,3
827,374,4
827,122,1
827,333,5
827,585,4
827,507,2
827,332,5
827,261,4
827,281,4
828,217,1
828,376,3
828,258,5
828,6,1
828,170,2
828,273,4
828,173,3
828,101,3
828,242,3
828,421,3
828,235,5
828,298,3
828,535,1
828,372,5
828,23,5
829,186,3
829,47,4
829,421,5
829,407,4
829,402,5
829,62,4
829,292,4
829,349,4
829,463,5
829,443,4
829,396,2
829,126,4
829,148,1
829,270,2
829,28,4
830,54,3
830,30,3
830,26,2
830,168,2
830,553,5
830,209,1
830,523,4
830,31,4
830,46,1
830,65,5
830,78,1
830,414,3
830,529,5
830,224,5
831,337,2
831,164,5
831,388,4
831,363,2
831,277,5
831,158,4
831,7,1
831,90,4
831,512,3
831,515,1
831,376,3
831,43,4
831,175,3
831,144,1
831,330,4
832,347,5
832,488,2
832,29,5
832,511,4
832,77,5
832,443,4
832,468,5
832,290,3
832,128,3
832,206,4
832,204,5
832,317,5
832,187,3
832,207,5
832,322,3
833,341,3
833,255,1
833,401,1
833,46,2
833,236,1
833,370,1
833,538,3
833,361,2
833,585,1
833,510,3
833,5,1
833,135,3
833,214,1
833,407,2
833,504,4
834,441,5
834,401,5
834,111,3
834,114,4
834,75,5
834,585,3
834,566,5
834,129,1
834,187,1
834,358,3
834,236,1
834,20,3
834,44,4
834,356,5
834,152,3
835,295,5
835,491,3
835,126,5
835,521,5
835,22,3
835,301,4
835,460,5
835,546,3
835,224,1
835,531,5
835,358,3
835,281,5
835,501,2
835,375,1
835,540,1
836,144,2
836,375,1
836,514,4
836,46,5
836,183,2
836,546,1
836,143,5
836,320,4
836,26,4
836,376,4
836,238,2
836,100,5
836,458,3
836,142,1
836,154,1
837,93,5
837,147,3
837,120,3
837,464,1
837,110,1
837,289,1
837,7,1
837,529,2
837,337,1
837,253,4
837,111,3
837,446,1
837,209,3
837,55,5
837,38,1
838,318,5
838,111,2
838,487,4
838,575,2
838,500,5
838,203,3
838,249,5
838,242,4
838,116,3
838,430,2
838,227,1
838,320,2
838,91,5
838,501,4
838,149,3
839,403,3
839,536,5
839,483,4
839,511,2
839,364,4
839,264,5
839,262,3
839,558,4
839,86,5
839,435,2
839,162,5
839,427,5
839,108,5
839,61,4
839,77,3
840,297,5
840,306,4
840,274,3
840,519,4
840,481,3
840,454,2
840,346,2
840,348,2
840,334,1
840,458,5
840,80,4
840,94,4
840,94,3
840,93,2
840,49,2
841,546,3
841,72,3
841,555,3
841,16,2
841,248,5
841,288,5
841,382,1
841,260,4
841,466,5
841,487,1
841,338,3
841,539,5
841,200,5
841,415,4
841,95,4
842,256,4
842,192,4
842,222,4
842,102,4
842,262,4
842,104,3
842,341,3
842,193,2
842,153,5
842,491,5
842,409,5
842,185,4
842,455,4
842,319,2
842,399,2
843,204,5
843,529,3
843,488,4
843,358,5
843,168,4
843,87,3
843,106,2
843,345,3
843,546,2
843,253,4
843,191,2
843,561,4
843,141,4
843,82,4
843,364,1
844,430,4
844,322,1
844,110,5
844,534,3
844,183,1
844,499,3
844,295,3
844,179,2
844,558,4
844,115,3
844,505,5
844,4,4
844,362,1
844,179,5
844,367,1
845,465,3
845,94,1
845,257,1
845,167,3
845,149,1
845,44,4
845,162,4
845,57,5
845,90,3
845,249,2
845,584,1
845,386,1
845,583,5
845,340,5
845,304,1
846,110,5
846,138,2
846,213,1
846,167,4
846,151,2
846,224,4
846,360,3
846,552,2
846,91,4
846,299,2
846,34,3
846,574,5
846,281,3
846,446,5
846,57,4
847,553,4
847,221,4
847,495,2
847,80,5
847,386,1
847,279,4
847,208,3
847,209,3
847,552,1
847,375,1
847,240,5
847,376,5
847,439,4
847,38,5
848,301,1
848,94,5
848,565,5
848,562,4
848,97,2
848,453,2
848,539,4
848,126,1
848,39,4
848,413,3
848,517,1
848,123,1
848,544,4
848,360,5
848,514,4
849,202,4
849,464,2
849,445,4
849,452,3
849,203,5
849,524,5
849,363,4
849,233,1
849,524,4
849,152,3
849,396,2
849,365,2
849,388,5
849,427,3
849,201,3
850,420,5
850,370,5
850,261,1
850,95,4
850,324,4
850,488,4
850,20,2
850,36,2
850,284,4
850,169,1
850,141,2
850,388,4
850,217,3
850,171,4
850,142,3
851,363,4
851,253,3
851,315,3
851,312,5
851,6,1
851,245,2
851,124,3
851,493,3
851,92,2
851,468,3
851,63,5
851,424,4
851,322,3
851,231,3
851,566,4
852,241,4
852,124,2
852,522,3
852,163,2
852,17,2
852,152,5
852,169,1
852,224,1
852,514,1
852,578,3
852,565,5
852,55,3
852,361,1
852,584,5
852,220,2
853,112,3
853,76,4
853,455,1
853,540,1
853,200,2
853,39,1
853,549,1
853,257,1
853,550,3
853,102,1
853,194,4
853,355,4
853,83,2
853,16,4
853,226,5
854,330,1
854,547,1
854,99,4
854,63,4
854,565,1
854,3,2
854,284,2
854,31,5
854,217,3
854,167,3
854,104,1
854,397,1
854,497,2
854,202,5
854,388,3
855,467,2
855,218,3
855,303,3
855,464,2
855,460,5
855,489,1
855,379,5
855,10,3
855,117,2
855,394,4
855,81,3
855,69,5
855,521,5
855,114,5
855,537,5
856,448,5
856,338,4
856,85,3
856,243,2
856,58,4
856,580,3
856,353,4
856,18,1
856,491,1
856,132,2
856,329,4
856,545,2
856,230,2
856,495,4
857,574,1
857,436,1
857,323,3
857,184,3
857,200,1
857,220,3
857,246,1
857,241,1
857,493,2
857,62,3
857,483,3
857,53,4
857,554,2
857,547,2
857,338,1
858,165,3
858,76,3
858,231,2
858,348,4
858,1,4
858,38,2
858,538,4
858,141,3
858,563,5
858,493,4
858,401,2
858,189,4
858,515,4
858,537,1
858,515,5
859,50,4
859,173,4
859,327,4
859,49,2
859,472,4
859,38,5
859,418,5
859,94,1
859,275,1
859,542,1
859,15,2
859,31,5
859,339,4
859,546,1
859,23,5
860,95,2
860,219,1
860,383,1
860,398,5
860,443,3
860,582,5
860,563,4
860,567,5
860,75,2
860,496,2
860,363,3
860,224,2
860,242,2
860,139,1
860,253,3
861,584,5
861,153,5
861,16,1
861,479,3
861,5,5
861,571,3
861,218,4
861,542,5
861,32,4
861,466,1
861,582,5
861,65,1
861,537,2
861,83,1
861,397,2
862,374,3
862,147,2
862,298,1
862,448,2
862,72,1
862,85,2
862,32,1
862,129,3
862,390,2
862,526,4
862,130,2
862,400,1
862,314,5
862,123,1
862,329,2
863,535,3
863,243,2
863,494,1
863,94,5
863,507,2
863,14,4
863,293,4
863,98,5
863,22,2
863,305,4
863,336,5
863,584,1
863,58,4
863,41,2
863,422,1
864,83,5
864,198,1
864,521,2
864,375,3
864,473,2
864,312,4
864,557,4
864,559,4
864,329,5
864,173,4
864,267,2
864,7,2
864,104,4
864,78,5
864,533,3
865,562,2
865,286,3
865,298,1
865,370,2
865,416,3
865,305,3
865,132,1
865,190,3
865,14,2
865,226,2
865,54,4
865,537,2
865,380,4
865,375,4
865,423,3
866,534,1
866,130,2
866,304,5
866,276,5
866,303,4
866,114,1
866,226,4
866,318,4
866,171,5
866,202,2
866,96,3
866,303,1
866,520,4
866,557,4
866,378,2
867,366,1
867,346,3
867,174,2
867,229,4
867,100,2
867,238,2
867,405,4
867,431,3
867,87,4
867,459,5
867,421,5
867,518,1
867,390,1
867,278,2
867,463,2
868,112,2
868,328,3
868,500,4
868,361,3
868,462,1
868,123,3
868,94,4
868,449,1
868,248,2
868,342,4
868,174,5
868,261,1
868,422,4
868,91,1
868,210,5
869,20,3
869,449,1
869,267,1
869,76,3
869,443,5
869,200,2
869,13,3
869,355,4
869,218,4
869,232,2
869,438,4
869,514,5
869,580,1
869,298,4
869,160,4
870,548,2
870,166,1
870,36,1
870,266,2
870,400,2
870,505,1
870,50,4
870,439,4
870,126,1
870,380,3
870,288,2
870,358,3
870,256,1
870,27,5
870,530,4
871,429,5
871,96,3
871,376,3
871,228,1
871,78,2
871,217,4
871,572,3
871,299,2
871,534,2
871,512,3
871,311,4
871,444,2
871,58,1
871,417,3
871,256,2
872,131,2
872,426,2
872,335,1
872,485,2
872,420,4
872,291,3
872,274,4
872,199,1
872,295,3
872,429,1
872,557,3
872,253,4
872,16,5
872,249,2
872,458,3
873,310,5
873,286,1
873,166,2
873,166,4
873,13,2
873,418,2
873,551,3
873,333,2
873,65,5
873,512,2
873,503,4
873,154,5
873,155,4
873,166,3
873,459,4
874,578,2
874,425,1
874,195,2
874,496,2
874,289,4
874,229,5
874,301,3
874,420,3
874,127,5
874,382,1
874,174,1
874,217,5
874,307,2
874,440,4
874,502,1
875,379,2
875,13,3
875,207,2
875,308,1
875,37,2
875,119,2
875,387,2
875,544,1
875,142,4
875,338,2
875,485,4
875,194,4
875,434,2
875,145,2
875,584,2
876,88,2
876,98,3
876,281,1
876,57,5
876,55,1
876,96,2
876,306,4
876,265,5
876,448,2
876,500,2
876,287,1
876,303,3
876,28,1
876,332,1
876,497,1
877,88,3
877,525,1
877,10,2
877,381,4
877,419,5
877,323,4
877,330,2
877,346,3
877,257,3
877,164,4
877,159,5
877,366,1
877,389,5
877,85,3
877,340,4
878,404,1
878,258,5
878,234,3
878,120,2
878,193,5
878,160,1
878,104,1
878,482,4
878,66,2
878,8,4
878,70,2
878,426,4
878,585,2
878,184,5
878,470,1
879,385,3
879,577,4
879,433,4
879,549,5
879,549,4
879,252,5
879,143,4
879,418,4
879,55,2
879,495,5
879,242,2
879,272,1
879,43,1
879,339,3
879,240,5
880,526,4
880,569,1
880,106,2
880,107,4
880,320,1
880,244,3
880,247,4
880,569,2
880,540,4
880,343,1
880,407,1
880,275,2
880,75,3
880,305,4
880,366,4
881,32,2
881,86,3
881,171,3
881,356,2
881,220,1
881,451,2
881,303,5
881,0,3
881,160,4
881,343,1
881,326,4
881,359,2
881,207,2
881,284,2
881,527,4
882,130,4
882,44,3
882,198,2
882,201,1
882,567,2
882,469,4
882,25,4
882,536,1
882,428,1
882,291,1
882,290,1
882,437,1
882,249,3
882,392,2
882,23,2
883,193,4
883,214,3
883,413,1
883,132,4
883,473,4
883,115,3
883,319,1
883,276,2
883,118,5
883,312,3
883,287,5
883,516,2
883,108,5
883,62,1
883,500,1
884,407,2
884,541,4
884,110,1
884,170,2
884,457,1
884,38,2
884,132,4
884,123,4
884,132,2
884,442,1
884,130,3
884,276,3
884,314,1
884,249,5
884,125,3
885,107,5
885,355,4
885,193,5
885,511,5
885,553,1
885,397,1
885,77,4
885,95,4
885,318,1
885,195,1
885,332,2
885,68,5
885,395,3
885,491,3
885,289,4
886,542,1
886,400,1
886,184,2
886,293,5
886,114,1
886,269,2
886,490,4
886,79,1
886,311,5
886,380,4
886,63,3
886,290,3
886,151,5
886,380,3
886,98,3
887,389,2
887,120,1
887,489,3
887,515,5
887,59,3
887,493,3
887,355,4
887,270,2
887,393,3
887,151,3
887,579,5
887,158,2
887,91,1
887,462,5
887,190,1
888,569,2
888,434,1
888,177,1
888,262,2
888,143,5
888,524,4
888,475,2
888,375,2
888,325,4
888,484,3
888,172,4
888,393,4
888,133,4
888,497,5
888,99,2
889,393,2
889,512,2
889,104,3
889,272,5
889,236,3
889,29,5
889,18,2
889,288,1
889,339,1
889,343,2
889,248,5
889,575,2
889,445,2
889,443,1
889,171,1
890,382,2
890,366,5
890,493,1
890,145,5
890,553,5
890,93,4
890,47,4
890,314,5
890,584,4
890,312,3
890,232,1
890,221,2
890,387,5
890,80,4
890,96,3
891,7,1
891,385,5
891,553,2
891,244,2
891,312,3
891,150,2
891,130,4
891,357,5
891,546,4
891,148,3
891,347,4
891,307,4
891,79,4
891,379,3
891,49,3
892,511,5
892,457,2
892,106,2
892,499,1
892,224,5
892,197,1
892,16,1
892,60,4
892,202,4
892,293,3
892,67,1
892,14,1
892,348,4
892,47,4
892,36,4
893,31,5
893,116,2
893,191,5
893,460,3
893,435,4
893,410,5
893,324,3
893,527,5
893,139,3
893,147,1
893,174,5
893,206,4
893,571,2
893,467,5
893,233,3
894,272,4
894,520,4
894,571,4
894,317,4
894,50,1
894,170,3
894,100,4
894,306,5
894,202,4
894,328,3
894,59,5
894,184,5
894,151,2
894,317,2
894,133,5
895,145,2
895,408,3
895,188,3
895,387,4
895,225,1
895,299,5
895,366,5
895,96,1
895,365,5
895,54,2
895,172,1
895,54,3
895,474,4
895,459,1
895,264,1
896,135,2
896,179,5
896,93,2
896,567,1
896,178,3
896,404,3
896,566,4
896,158,1
896,484,1
896,291,1
896,537,3
896,113,5
896,354,3
896,466,3
896,451,4
897,248,5
897,443,4
897,453,2
897,113,1
897,572,5
897,50,5
897,526,4
897,583,1
897,57,1
897,60,1
897,65,5
897,478,4
897,452,3
897,88,5
897,296,1
898,555,2
898,359,2
898,10,1
898,411,1
898,551,5
898,543,1
898,549,5
898,220,4
898,260,4
898,199,1
898,261,4
898,302,4
898,419,1
898,18,2
898,101,2
899,192,5
899,322,1
899,91,3
899,457,4
899,512,5
899,517,5
899,264,3
899,238,3
899,270,4
899,174,5
899,145,2
899,439,4
899,518,2
899,245,1
899,173,1
900,143,2
900,40,2
900,408,1
900,328,5
900,519,5
900,180,4
900,518,2
900,355,5
900,481,4
900,403,3
900,310,1
900,372,3
900,461,2
900,14,4
900,306,5
901,316,5
901,403,1
901,136,5
901,210,3
901,190,3
901,250,3
901,266,5
901,418,2
901,462,5
901,31,1
901,321,1
901,503,3
901,246,4
901,519,4
901,263,5
902,481,1
902,17,5
902,471,2
902,396,3
902,61,4
902,486,2
902,293,4
902,449,3
902,377,1
902,448,4
902,328,4
902,178,1
902,514,5
902,369,1
902,118,5
903,280,2
903,521,4
903,308,4
903,380,2
903,292,4
903,111,1
903,9,5
903,385,2
903,227,4
903,192,5
903,172,5
903,296,2
903,153,5
903,142,1
903,585,1
904,322,2
904,491,2
904,103,4
904,287,1
904,351,5
904,332,2
904,17,1
904,491,5
904,209,2
904,430,4
904,222,5
904,140,3
904,432,1
904,180,1
904,379,3
905,409,2
905,312,5
905,145,2
905,258,3
905,238,1
905,146,2
905,555,3
905,127,3
905,446,4
905,493,4
905,87,1
905,115,4
905,415,5
905,8,4
905,120,2
906,571,2
906,177,2
